FIPS_STATE,INSURANCE,FIPS_COUNTY,AGECAT2,AGECAT6,RACECAT,SEXCAT,DEMENTIACAT,atc,bene_cnt,inc_cnt,prev_cnt,covid_cnt,mort_cnt
72,2,31,1,,,,3,,21530,,,,
72,2,33,0,,,,1,,1800,,,,
72,2,33,0,,,,2,,1800,,,,
72,2,33,0,,,,3,,1800,,,,
72,2,33,1,,,,1,,10124,,,,
72,2,33,1,,,,2,,10124,,,,
72,2,33,1,,,,3,,10124,,,,
72,2,35,0,,,,1,,2108,,,,
72,2,35,0,,,,2,,2108,,,,
72,2,35,0,,,,3,,2108,,,,
72,2,35,1,,,,1,,7280,,,,
72,2,35,1,,,,2,,7280,,,,
72,2,35,1,,,,3,,7280,,,,
72,2,37,0,,,,1,,359,,,,
72,2,37,0,,,,2,,359,,,,
72,2,37,0,,,,3,,359,,,,
72,2,37,1,,,,1,,1809,,,,
72,2,37,1,,,,2,,1809,,,,
72,2,37,1,,,,3,,1809,,,,
72,2,39,0,,,,1,,1115,,,,
72,2,39,0,,,,2,,1115,,,,
72,2,39,0,,,,3,,1115,,,,
72,2,39,1,,,,1,,2522,,,,
72,2,39,1,,,,2,,2522,,,,
72,2,39,1,,,,3,,2522,,,,
72,2,41,0,,,,1,,1830,,,,
72,2,41,0,,,,2,,1830,,,,
72,2,41,0,,,,3,,1830,,,,
72,2,41,1,,,,1,,4495,,,,
72,2,41,1,,,,2,,4495,,,,
72,2,41,1,,,,3,,4495,,,,
72,2,43,0,,,,1,,1149,,,,
72,2,43,0,,,,2,,1149,,,,
72,2,43,0,,,,3,,1149,,,,
72,2,43,1,,,,1,,4436,,,,
72,2,43,1,,,,2,,4436,,,,
72,2,43,1,,,,3,,4436,,,,
72,2,45,0,,,,1,,679,,,,
72,2,45,0,,,,2,,679,,,,
72,2,45,0,,,,3,,679,,,,
72,2,45,1,,,,1,,2107,,,,
72,2,45,1,,,,2,,2107,,,,
72,2,45,1,,,,3,,2107,,,,
72,2,47,0,,,,1,,1260,,,,
72,2,47,0,,,,2,,1260,,,,
72,2,47,0,,,,3,,1260,,,,
72,2,47,1,,,,1,,4138,,,,
72,2,47,1,,,,2,,4138,,,,
72,2,47,1,,,,3,,4138,,,,
72,2,49,0,,,,1,,,,,,
72,2,49,0,,,,2,,,,,,
72,2,49,0,,,,3,,,,,,
72,2,49,1,,,,1,,,,,,
72,2,49,1,,,,2,,,,,,
72,2,49,1,,,,3,,,,,,
72,2,51,0,,,,1,,949,,,,
72,2,51,0,,,,2,,949,,,,
72,2,51,0,,,,3,,949,,,,
72,2,51,1,,,,1,,4431,,,,
72,2,51,1,,,,2,,4431,,,,
72,2,51,1,,,,3,,4431,,,,
72,2,53,0,,,,1,,1040,,,,
72,2,53,0,,,,2,,1040,,,,
72,2,53,0,,,,3,,1040,,,,
72,2,53,1,,,,1,,4912,,,,
72,2,53,1,,,,2,,4912,,,,
72,2,53,1,,,,3,,4912,,,,
72,2,54,0,,,,1,,,,,,
72,2,54,0,,,,2,,,,,,
72,2,54,0,,,,3,,,,,,
72,2,54,1,,,,1,,,,,,
72,2,54,1,,,,2,,,,,,
72,2,54,1,,,,3,,,,,,
72,2,55,0,,,,1,,360,,,,
72,2,55,0,,,,2,,360,,,,
72,2,55,0,,,,3,,360,,,,
72,2,55,1,,,,1,,2695,,,,
72,2,55,1,,,,2,,2695,,,,
72,2,55,1,,,,3,,2695,,,,
72,2,57,0,,,,1,,1343,,,,
72,2,57,0,,,,2,,1343,,,,
72,2,57,0,,,,3,,1343,,,,
72,2,57,1,,,,1,,4157,,,,
72,2,57,1,,,,2,,4157,,,,
72,2,57,1,,,,3,,4157,,,,
72,2,59,0,,,,1,,529,,,,
72,2,59,0,,,,2,,529,,,,
72,2,59,0,,,,3,,529,,,,
72,2,59,1,,,,1,,2895,,,,
72,2,59,1,,,,2,,2895,,,,
72,2,59,1,,,,3,,2895,,,,
72,2,61,0,,,,1,,1063,,,,
72,2,61,0,,,,2,,1063,,,,
72,2,61,0,,,,3,,1063,,,,
72,2,61,1,,,,1,,9946,,,,
72,2,61,1,,,,2,,9946,,,,
72,2,61,1,,,,3,,9946,,,,
72,2,63,0,,,,1,,1122,,,,
72,2,63,0,,,,2,,1122,,,,
72,2,63,0,,,,3,,1122,,,,
72,2,63,1,,,,1,,4799,,,,
72,2,63,1,,,,2,,4799,,,,
72,2,63,1,,,,3,,4799,,,,
72,2,65,0,,,,1,,1228,,,,
72,2,65,0,,,,2,,1228,,,,
72,2,65,0,,,,3,,1228,,,,
72,2,65,1,,,,1,,4785,,,,
72,2,65,1,,,,2,,4785,,,,
72,2,65,1,,,,3,,4785,,,,
72,2,67,0,,,,1,,537,,,,
72,2,67,0,,,,2,,537,,,,
72,2,67,0,,,,3,,537,,,,
72,2,67,1,,,,1,,3689,,,,
72,2,67,1,,,,2,,3689,,,,
72,2,67,1,,,,3,,3689,,,,
72,2,69,0,,,,1,,3036,,,,
72,2,69,0,,,,2,,3036,,,,
72,2,69,0,,,,3,,3036,,,,
72,2,69,1,,,,1,,8961,,,,
72,2,69,1,,,,2,,8961,,,,
72,2,69,1,,,,3,,8961,,,,
72,2,71,0,,,,1,,1629,,,,
72,2,71,0,,,,2,,1629,,,,
72,2,71,0,,,,3,,1629,,,,
72,2,71,1,,,,1,,5684,,,,
72,2,71,1,,,,2,,5684,,,,
72,2,71,1,,,,3,,5684,,,,
72,2,73,0,,,,1,,609,,,,
72,2,73,0,,,,2,,609,,,,
72,2,73,0,,,,3,,609,,,,
72,2,73,1,,,,1,,1757,,,,
72,2,73,1,,,,2,,1757,,,,
72,2,73,1,,,,3,,1757,,,,
72,2,75,0,,,,1,,1051,,,,
72,2,75,0,,,,2,,1051,,,,
72,2,75,0,,,,3,,1051,,,,
72,2,75,1,,,,1,,5478,,,,
72,2,75,1,,,,2,,5478,,,,
72,2,75,1,,,,3,,5478,,,,
72,2,77,0,,,,1,,1465,,,,
72,2,77,0,,,,2,,1465,,,,
72,2,77,0,,,,3,,1465,,,,
72,2,77,1,,,,1,,4852,,,,
72,2,77,1,,,,2,,4852,,,,
72,2,77,1,,,,3,,4852,,,,
72,2,79,0,,,,1,,536,,,,
72,2,79,0,,,,2,,536,,,,
72,2,79,0,,,,3,,536,,,,
72,2,79,1,,,,1,,3870,,,,
72,2,79,1,,,,2,,3870,,,,
72,2,79,1,,,,3,,3870,,,,
72,2,81,0,,,,1,,1064,,,,
72,2,81,0,,,,2,,1064,,,,
72,2,81,0,,,,3,,1064,,,,
72,2,81,1,,,,1,,3977,,,,
72,2,81,1,,,,2,,3977,,,,
72,2,81,1,,,,3,,3977,,,,
72,2,83,0,,,,1,,266,,,,
72,2,83,0,,,,2,,266,,,,
72,2,83,0,,,,3,,266,,,,
72,2,83,1,,,,1,,1258,,,,
72,2,83,1,,,,2,,1258,,,,
72,2,83,1,,,,3,,1258,,,,
72,2,85,0,,,,1,,2126,,,,
72,2,85,0,,,,2,,2126,,,,
72,2,85,0,,,,3,,2126,,,,
72,2,85,1,,,,1,,6230,,,,
72,2,85,1,,,,2,,6230,,,,
72,2,85,1,,,,3,,6230,,,,
72,2,87,0,,,,1,,1596,,,,
72,2,87,0,,,,2,,1596,,,,
72,2,87,0,,,,3,,1596,,,,
72,2,87,1,,,,1,,7991,,,,
72,2,87,1,,,,2,,7991,,,,
72,2,87,1,,,,3,,7991,,,,
72,2,89,0,,,,1,,288,,,,
72,2,89,0,,,,2,,288,,,,
72,2,89,0,,,,3,,288,,,,
72,2,89,1,,,,1,,1097,,,,
72,2,89,1,,,,2,,1097,,,,
72,2,89,1,,,,3,,1097,,,,
72,2,91,0,,,,1,,2596,,,,
72,2,91,0,,,,2,,2596,,,,
72,2,91,0,,,,3,,2596,,,,
72,2,91,1,,,,1,,7089,,,,
72,2,91,1,,,,2,,7089,,,,
72,2,91,1,,,,3,,7089,,,,
72,2,93,0,,,,1,,49,,,,
72,2,93,0,,,,2,,49,,,,
72,2,93,0,,,,3,,49,,,,
72,2,93,1,,,,1,,301,,,,
72,2,93,1,,,,2,,301,,,,
72,2,93,1,,,,3,,301,,,,
72,2,95,0,,,,1,,743,,,,
72,2,95,0,,,,2,,743,,,,
72,2,95,0,,,,3,,743,,,,
72,2,95,1,,,,1,,1699,,,,
72,2,95,1,,,,2,,1699,,,,
72,2,95,1,,,,3,,1699,,,,
72,2,97,0,,,,1,,2334,,,,
72,2,97,0,,,,2,,2334,,,,
72,2,97,0,,,,3,,2334,,,,
72,2,97,1,,,,1,,14606,,,,
72,2,97,1,,,,2,,14606,,,,
72,2,97,1,,,,3,,14606,,,,
72,2,99,0,,,,1,,1391,,,,
72,2,99,0,,,,2,,1391,,,,
72,2,99,0,,,,3,,1391,,,,
72,2,99,1,,,,1,,4710,,,,
72,2,99,1,,,,2,,4710,,,,
72,2,99,1,,,,3,,4710,,,,
72,2,101,0,,,,1,,1447,,,,
72,2,101,0,,,,2,,1447,,,,
72,2,101,0,,,,3,,1447,,,,
72,2,101,1,,,,1,,3374,,,,
72,2,101,1,,,,2,,3374,,,,
72,2,101,1,,,,3,,3374,,,,
72,2,103,0,,,,1,,862,,,,
72,2,103,0,,,,2,,862,,,,
72,2,103,0,,,,3,,862,,,,
72,2,103,1,,,,1,,3300,,,,
72,2,103,1,,,,2,,3300,,,,
72,2,103,1,,,,3,,3300,,,,
72,2,105,0,,,,1,,1123,,,,
72,2,105,0,,,,2,,1123,,,,
72,2,105,0,,,,3,,1123,,,,
72,2,105,1,,,,1,,3751,,,,
72,2,105,1,,,,2,,3751,,,,
72,2,105,1,,,,3,,3751,,,,
72,2,107,0,,,,1,,1212,,,,
72,2,107,0,,,,2,,1212,,,,
72,2,107,0,,,,3,,1212,,,,
72,2,107,1,,,,1,,2315,,,,
72,2,107,1,,,,2,,2315,,,,
72,2,107,1,,,,3,,2315,,,,
72,2,109,0,,,,1,,933,,,,
72,2,109,0,,,,2,,933,,,,
72,2,109,0,,,,3,,933,,,,
72,2,109,1,,,,1,,2799,,,,
72,2,109,1,,,,2,,2799,,,,
72,2,109,1,,,,3,,2799,,,,
72,2,111,0,,,,1,,646,,,,
72,2,111,0,,,,2,,646,,,,
72,2,111,0,,,,3,,646,,,,
72,2,111,1,,,,1,,2920,,,,
72,2,111,1,,,,2,,2920,,,,
72,2,111,1,,,,3,,2920,,,,
72,2,113,0,,,,1,,3927,,,,
72,2,113,0,,,,2,,3927,,,,
72,2,113,0,,,,3,,3927,,127,,
72,2,113,1,,,,1,,23685,,,,
72,2,113,1,,,,2,,23685,,,,
72,2,113,1,,,,3,,23685,,699,,
72,2,115,0,,,,1,,1146,,,,
72,2,115,0,,,,2,,1146,,,,
72,2,115,0,,,,3,,1146,,,,
72,2,115,1,,,,1,,3653,,,,
72,2,115,1,,,,2,,3653,,,,
72,2,115,1,,,,3,,3653,,,,
72,2,117,0,,,,1,,461,,,,
72,2,117,0,,,,2,,461,,,,
72,2,117,0,,,,3,,461,,,,
72,2,117,1,,,,1,,2395,,,,
72,2,117,1,,,,2,,2395,,,,
72,2,117,1,,,,3,,2395,,,,
72,2,119,0,,,,1,,767,,,,
72,2,119,0,,,,2,,767,,,,
72,2,119,0,,,,3,,767,,,,
72,2,119,1,,,,1,,3989,,,,
72,2,119,1,,,,2,,3989,,,,
72,2,119,1,,,,3,,3989,,,,
72,2,121,0,,,,1,,664,,,,
72,2,121,0,,,,2,,664,,,,
72,2,121,0,,,,3,,664,,,,
72,2,121,1,,,,1,,3955,,,,
72,2,121,1,,,,2,,3955,,,,
72,2,121,1,,,,3,,3955,,,,
72,2,123,0,,,,1,,1450,,,,
72,2,123,0,,,,2,,1450,,,,
72,2,123,0,,,,3,,1450,,,,
72,2,123,1,,,,1,,5528,,,,
72,2,123,1,,,,2,,5528,,,,
72,2,123,1,,,,3,,5528,,,,
72,2,125,0,,,,1,,760,,,,
72,2,125,0,,,,2,,760,,,,
72,2,125,0,,,,3,,760,,,,
72,2,125,1,,,,1,,5020,,,,
72,2,125,1,,,,2,,5020,,,,
72,2,125,1,,,,3,,5020,,,,
72,2,127,0,,,,1,,6248,,178,,
72,2,127,0,,,,2,,6248,,154,,
72,2,127,0,,,,3,,6248,,276,,
72,2,127,1,,,,1,,53786,,8579,,
72,2,127,1,,,,2,,53786,,2410,,
72,2,127,1,,,,3,,53786,,2410,,
72,2,129,0,,,,1,,1641,,,,
72,2,129,0,,,,2,,1641,,,,
72,2,129,0,,,,3,,1641,,,,
72,2,129,1,,,,1,,5032,,,,
72,2,129,1,,,,2,,5032,,,,
72,2,129,1,,,,3,,5032,,,,
72,2,131,0,,,,1,,1503,,,,
72,2,131,0,,,,2,,1503,,,,
72,2,131,0,,,,3,,1503,,,,
72,2,131,1,,,,1,,6877,,,,
72,2,131,1,,,,2,,6877,,,,
72,2,131,1,,,,3,,6877,,,,
72,2,133,0,,,,1,,568,,,,
72,2,133,0,,,,2,,568,,,,
72,2,133,0,,,,3,,568,,,,
72,2,133,1,,,,1,,2616,,,,
72,2,133,1,,,,2,,2616,,,,
72,2,133,1,,,,3,,2616,,,,
72,2,135,0,,,,1,,1721,,,,
72,2,135,0,,,,2,,1721,,,,
72,2,135,0,,,,3,,1721,,,,
72,2,135,1,,,,1,,6984,,,,
72,2,135,1,,,,2,,6984,,,,
72,2,135,1,,,,3,,6984,,,,
72,2,137,0,,,,1,,673,,,,
72,2,137,0,,,,2,,673,,,,
72,2,137,0,,,,3,,673,,,,
72,2,137,1,,,,1,,3586,,,,
72,2,137,1,,,,2,,3586,,,,
72,2,137,1,,,,3,,3586,,,,
72,2,139,0,,,,1,,900,,,,
72,2,139,0,,,,2,,900,,,,
72,2,139,0,,,,3,,900,,,,
72,2,139,1,,,,1,,6989,,,,
72,2,139,1,,,,2,,6989,,,,
72,2,139,1,,,,3,,6989,,,,
72,2,141,0,,,,1,,688,,,,
72,2,141,0,,,,2,,688,,,,
72,2,141,0,,,,3,,688,,,,
72,2,141,1,,,,1,,2605,,,,
72,2,141,1,,,,2,,2605,,,,
72,2,141,1,,,,3,,2605,,,,
72,2,143,0,,,,1,,1370,,,,
72,2,143,0,,,,2,,1370,,,,
72,2,143,0,,,,3,,1370,,,,
72,2,143,1,,,,1,,4898,,,,
72,2,143,1,,,,2,,4898,,,,
72,2,143,1,,,,3,,4898,,,,
72,2,145,0,,,,1,,2421,,,,
72,2,145,0,,,,2,,2421,,,,
72,2,145,0,,,,3,,2421,,,,
72,2,145,1,,,,1,,7756,,,,
72,2,145,1,,,,2,,7756,,,,
72,2,145,1,,,,3,,7756,,,,
72,2,147,0,,,,1,,747,,,,
72,2,147,0,,,,2,,747,,,,
72,2,147,0,,,,3,,747,,,,
72,2,147,1,,,,1,,4121,,,,
72,2,147,1,,,,2,,4121,,,,
72,2,147,1,,,,3,,4121,,,,
72,2,149,0,,,,1,,761,,,,
72,2,149,0,,,,2,,761,,,,
72,2,149,0,,,,3,,761,,,,
72,2,149,1,,,,1,,2824,,,,
72,2,149,1,,,,2,,2824,,,,
72,2,149,1,,,,3,,2824,,,,
72,2,151,0,,,,1,,2367,,,,
72,2,151,0,,,,2,,2367,,,,
72,2,151,0,,,,3,,2367,,,,
72,2,151,1,,,,1,,4824,,,,
72,2,151,1,,,,2,,4824,,,,
72,2,151,1,,,,3,,4824,,,,
72,2,153,0,,,,1,,1116,,,,
72,2,153,0,,,,2,,1116,,,,
72,2,153,0,,,,3,,1116,,,,
72,2,153,1,,,,1,,5998,,,,
72,2,153,1,,,,2,,5998,,,,
72,2,153,1,,,,3,,5998,,,,
72,1,1,0,0,,,1,,188,,,,
72,1,1,0,0,,,2,,188,,,,
72,1,1,0,0,,,3,,188,,,,
72,1,1,1,1,,,1,,187,,,,
72,1,1,1,1,,,2,,187,,,,
72,1,1,1,1,,,3,,187,,,,
72,1,1,1,2,,,1,,155,,,,
72,1,1,1,2,,,2,,155,,,,
72,1,1,1,2,,,3,,155,,,,
72,1,1,1,3,,,1,,113,,,,
72,1,1,1,3,,,2,,113,,,,
72,1,1,1,3,,,3,,113,,,,
72,1,1,1,4,,,1,,91,,,,
72,1,1,1,4,,,2,,91,,,,
72,1,1,1,4,,,3,,91,,,,
72,1,1,1,5,,,1,,93,,,,
72,1,1,1,5,,,2,,93,,,,
72,1,1,1,5,,,3,,93,,,,
72,1,3,0,0,,,1,,454,,,,
72,1,3,0,0,,,2,,454,,,,
72,1,3,0,0,,,3,,454,,,,
72,1,3,1,1,,,1,,321,,,,
72,1,3,1,1,,,2,,321,,,,
72,1,3,1,1,,,3,,321,,,,
72,1,3,1,2,,,1,,261,,,,
72,1,3,1,2,,,2,,261,,,,
72,1,3,1,2,,,3,,261,,,,
72,1,3,1,3,,,1,,196,,,,
72,1,3,1,3,,,2,,196,,,,
72,1,3,1,3,,,3,,196,,,,
72,1,3,1,4,,,1,17562,169,,13,,
72,1,3,1,4,,,2,,169,,,,
72,1,3,1,4,,,3,,169,,,,
72,1,3,1,5,,,1,15661,221,,16,,
72,1,3,1,5,,,2,,221,,,,
72,1,3,1,5,,,3,,221,,,,
72,1,5,0,0,,,1,,742,,,,
72,1,5,0,0,,,2,,742,,,,
72,1,5,0,0,,,3,,742,,,,
72,1,5,1,1,,,1,,569,,,,
72,1,5,1,1,,,2,,569,,,,
72,1,5,1,1,,,3,,569,,,,
72,1,5,1,2,,,1,7766,508,,15,,
72,1,5,1,2,,,2,,508,,,,
72,1,5,1,2,,,3,,508,,,,
72,1,5,1,3,,,1,19900,362,,17,,
72,1,5,1,3,,,2,,362,,,,
72,1,5,1,3,,,3,,362,,,,
72,1,5,1,4,,,1,5141,264,,28,,
72,1,5,1,4,,,2,,264,,,,
72,1,5,1,4,,,3,,264,,,,
72,1,5,1,5,,,1,11896,374,23,60,,16
72,1,5,1,5,,,2,,374,,,,
72,1,5,1,5,,,3,,374,,,,
72,1,7,0,0,,,1,,282,,,,
72,1,7,0,0,,,2,,282,,,,
72,1,7,0,0,,,3,,282,,,,
72,1,7,1,1,,,1,,230,,,,
72,1,7,1,1,,,2,,230,,,,
72,1,7,1,1,,,3,,230,,,,
72,1,7,1,2,,,1,,188,,,,
72,1,7,1,2,,,2,,188,,,,
72,1,7,1,2,,,3,,188,,,,
72,1,7,1,3,,,1,,151,,,,
72,1,7,1,3,,,2,,151,,,,
72,1,7,1,3,,,3,,151,,,,
72,1,7,1,4,,,1,,86,,,,
72,1,7,1,4,,,2,,86,,,,
72,1,7,1,4,,,3,,86,,,,
72,1,7,1,5,,,1,15477,109,,12,,
72,1,7,1,5,,,2,,109,,,,
72,1,7,1,5,,,3,,109,,,,
72,1,9,0,0,,,1,,409,,,,
72,1,9,0,0,,,2,,409,,,,
72,1,9,0,0,,,3,,409,,,,
72,1,9,1,1,,,1,,267,,,,
72,1,9,1,1,,,2,,267,,,,
72,1,9,1,1,,,3,,267,,,,
72,1,9,1,2,,,1,3171,218,,12,,
72,1,9,1,2,,,2,,218,,,,
72,1,9,1,2,,,3,,218,,,,
72,1,9,1,3,,,1,,157,,,,
72,1,9,1,3,,,2,,157,,,,
72,1,9,1,3,,,3,,157,,,,
72,1,9,1,4,,,1,,110,,,,
72,1,9,1,4,,,2,,110,,,,
72,1,9,1,4,,,3,,110,,,,
72,1,9,1,5,,,1,8089,121,,18,,
72,1,9,1,5,,,2,,121,,,,
72,1,9,1,5,,,3,,121,,,,
72,1,11,0,0,,,1,,220,,,,
72,1,11,0,0,,,2,,220,,,,
72,1,11,0,0,,,3,,220,,,,
72,1,11,1,1,,,1,,170,,,,
72,1,11,1,1,,,2,,170,,,,
72,1,11,1,1,,,3,,170,,,,
72,1,11,1,2,,,1,,149,,,,
72,1,11,1,2,,,2,,149,,,,
72,1,11,1,2,,,3,,149,,,,
72,1,11,1,3,,,1,,105,,,,
72,1,11,1,3,,,2,,105,,,,
72,1,11,1,3,,,3,,105,,,,
72,1,11,1,4,,,1,,86,,,,
72,1,11,1,4,,,2,,86,,,,
72,1,11,1,4,,,3,,86,,,,
72,1,11,1,5,,,1,,111,,,,
72,1,11,1,5,,,2,,111,,,,
72,1,11,1,5,,,3,,111,,,,
72,1,13,0,0,,,1,,1457,,,,
72,1,13,0,0,,,2,,1457,,,,
72,1,13,0,0,,,3,,1457,,,,
72,1,13,1,1,,,1,,791,,,,
72,1,13,1,1,,,2,,791,,,,
72,1,13,1,1,,,3,,791,,,,
72,1,13,1,2,,,1,5111,777,,19,,
72,1,13,1,2,,,2,,777,,,,
72,1,13,1,2,,,3,,777,,,,
72,1,13,1,3,,,1,7928,613,,19,,
72,1,13,1,3,,,2,,613,,,,
72,1,13,1,3,,,3,,613,,,,
72,1,13,1,4,,,1,12563,415,,27,,
72,1,13,1,4,,,2,,415,,,,
72,1,13,1,4,,,3,,415,,,,
72,1,13,1,5,,,1,14372,541,25,76,,27
72,1,13,1,5,,,2,,541,,,,
72,1,13,1,5,,,3,,541,,,,
72,1,15,0,0,,,1,,190,,,,
72,1,15,0,0,,,2,,190,,,,
72,1,15,0,0,,,3,,190,,,,
72,1,15,1,1,,,1,,156,,,,
72,1,15,1,1,,,2,,156,,,,
72,1,15,1,1,,,3,,156,,,,
72,1,15,1,2,,,1,,130,,,,
72,1,15,1,2,,,2,,130,,,,
72,1,15,1,2,,,3,,130,,,,
72,1,15,1,3,,,1,,105,,,,
72,1,15,1,3,,,2,,105,,,,
72,1,15,1,3,,,3,,105,,,,
72,1,15,1,4,,,1,,46,,,,
72,1,15,1,4,,,2,,46,,,,
72,1,15,1,4,,,3,,46,,,,
72,1,15,1,5,,,1,,76,,,,
72,1,15,1,5,,,2,,76,,,,
72,1,15,1,5,,,3,,76,,,,
72,1,17,0,0,,,1,,433,,,,
72,1,17,0,0,,,2,,433,,,,
72,1,17,0,0,,,3,,433,,,,
72,1,17,1,1,,,1,,339,,,,
72,1,17,1,1,,,2,,339,,,,
72,1,17,1,1,,,3,,339,,,,
72,1,17,1,2,,,1,,296,,,,
72,1,17,1,2,,,2,,296,,,,
72,1,17,1,2,,,3,,296,,,,
72,1,17,1,3,,,1,4573,233,,12,,
72,1,17,1,3,,,2,,233,,,,
72,1,17,1,3,,,3,,233,,,,
72,1,17,1,4,,,1,,154,,,,
72,1,17,1,4,,,2,,154,,,,
72,1,17,1,4,,,3,,154,,,,
72,1,17,1,5,,,1,10211,183,,17,,
72,1,17,1,5,,,2,,183,,,,
72,1,17,1,5,,,3,,183,,,,
72,1,19,0,0,,,1,,326,,,,
72,1,19,0,0,,,2,,326,,,,
72,1,19,0,0,,,3,,326,,,,
72,1,19,1,1,,,1,,225,,,,
72,1,19,1,1,,,2,,225,,,,
72,1,19,1,1,,,3,,225,,,,
72,1,19,1,2,,,1,,228,,,,
72,1,19,1,2,,,2,,228,,,,
72,1,19,1,2,,,3,,228,,,,
72,1,19,1,3,,,1,,161,,,,
72,1,19,1,3,,,2,,161,,,,
72,1,19,1,3,,,3,,161,,,,
72,1,19,1,4,,,1,,134,,,,
72,1,19,1,4,,,2,,134,,,,
72,1,19,1,4,,,3,,134,,,,
72,1,19,1,5,,,1,9001,116,,13,,
72,1,19,1,5,,,2,,116,,,,
72,1,19,1,5,,,3,,116,,,,
72,1,21,0,0,,,1,,1947,,,,
72,1,21,0,0,,,2,,1947,,,,
72,1,21,0,0,,,3,,1947,,,,
72,1,21,1,1,,,1,,1948,,,,
72,1,21,1,1,,,2,,1948,,,,
72,1,21,1,1,,,3,,1948,,,,
72,1,21,1,2,,,1,12550,1572,,21,,
72,1,21,1,2,,,2,9085,1572,,18,,
72,1,21,1,2,,,3,2880,1572,,23,,
72,1,21,1,3,,,1,10660,975,21,48,,
72,1,21,1,3,,,2,13472,975,,30,,
72,1,21,1,3,,,3,4771,975,,25,,
72,1,21,1,4,,,1,11324,904,25,102,,18
72,1,21,1,4,,,2,11693,904,,28,,
72,1,21,1,4,,,3,10198,904,,23,,
72,1,21,1,5,,,1,9449,1382,49,220,21,40
72,1,21,1,5,,,2,10770,1382,26,51,,
72,1,21,1,5,,,3,15251,1382,16,21,,
72,1,23,0,0,,,1,,261,,,,
72,1,23,0,0,,,2,,261,,,,
72,1,23,0,0,,,3,,261,,,,
72,1,23,1,1,,,1,,423,,,,
72,1,23,1,1,,,2,,423,,,,
72,1,23,1,1,,,3,,423,,,,
72,1,23,1,2,,,1,,408,,,,
72,1,23,1,2,,,2,,408,,,,
72,1,23,1,2,,,3,,408,,,,
72,1,23,1,3,,,1,28733,329,,21,,
72,1,23,1,3,,,2,,329,,,,
72,1,23,1,3,,,3,,329,,,,
72,1,23,1,4,,,1,7420,216,,18,,
72,1,23,1,4,,,2,,216,,,,
72,1,23,1,4,,,3,,216,,,,
72,1,23,1,5,,,1,12684,313,11,47,,15
72,1,23,1,5,,,2,,313,,,,
72,1,23,1,5,,,3,,313,,,,
72,1,25,0,0,,,1,,1497,,,,
72,1,25,0,0,,,2,,1497,,,,
72,1,25,0,0,,,3,,1497,,,,
72,1,25,1,1,,,1,6619,1327,,13,,
72,1,25,1,1,,,2,5506,1327,,13,,
72,1,25,1,1,,,3,3467,1327,,12,,
72,1,25,1,2,,,1,5302,1227,,15,,
72,1,25,1,2,,,2,2538,1227,,23,,
72,1,25,1,2,,,3,8619,1227,,11,,
72,1,25,1,3,,,1,10756,849,11,47,,
72,1,25,1,3,,,2,10246,849,,27,,
72,1,25,1,3,,,3,10063,849,,15,,
72,1,25,1,4,,,1,7037,621,17,77,,
72,1,25,1,4,,,2,8550,621,,19,,
72,1,25,1,4,,,3,6716,621,,13,,
72,1,25,1,5,,,1,,795,29,,,
72,1,25,1,5,,,2,,795,,,,
72,1,25,1,5,,,3,,795,,,,
72,1,27,0,0,,,1,,296,,,,
72,1,27,0,0,,,2,,296,,,,
72,1,27,0,0,,,3,,296,,,,
72,1,27,1,1,,,1,,206,,,,
72,1,27,1,1,,,2,,206,,,,
72,1,27,1,1,,,3,,206,,,,
72,1,27,1,2,,,1,,192,,,,
72,1,27,1,2,,,2,,192,,,,
72,1,27,1,2,,,3,,192,,,,
72,1,27,1,3,,,1,,145,,,,
72,1,27,1,3,,,2,,145,,,,
72,1,27,1,3,,,3,,145,,,,
72,1,27,1,4,,,1,,88,,,,
72,1,27,1,4,,,2,,88,,,,
72,1,27,1,4,,,3,,88,,,,
72,1,27,1,5,,,1,11516,128,,11,,
72,1,27,1,5,,,2,,128,,,,
72,1,27,1,5,,,3,,128,,,,
72,1,29,0,0,,,1,,,,,,
72,1,29,0,0,,,2,,,,,,
72,1,29,0,0,,,3,,,,,,
72,1,29,1,1,,,1,,,,,,
72,1,29,1,1,,,2,,,,,,
72,1,29,1,1,,,3,,,,,,
72,1,29,1,2,,,1,,,,,,
72,1,29,1,2,,,2,,,,,,
72,1,29,1,2,,,3,,,,,,
72,1,29,1,3,,,1,,,,,,
72,1,29,1,3,,,2,,,,,,
72,1,29,1,3,,,3,,,,,,
72,1,29,1,4,,,1,,,,,,
72,1,29,1,4,,,2,,,,,,
72,1,29,1,4,,,3,,,,,,
72,1,29,1,5,,,1,,,,,,
72,1,29,1,5,,,2,,,,,,
72,1,29,1,5,,,3,,,,,,
72,1,31,0,0,,,1,,1077,,,,
72,1,31,0,0,,,2,,1077,,,,
72,1,31,0,0,,,3,,1077,,,,
72,1,31,1,1,,,1,,1208,,,,
72,1,31,1,1,,,2,,1208,,,,
72,1,31,1,1,,,3,,1208,,,,
72,1,31,1,2,,,1,4604,1137,,30,,
72,1,31,1,2,,,2,8512,1137,11,26,,
72,1,31,1,2,,,3,8736,1137,,17,,
72,1,31,1,3,,,1,8096,871,,40,,
72,1,31,1,3,,,2,9654,871,14,26,,
72,1,31,1,3,,,3,4431,871,,20,,
72,1,31,1,4,,,1,12673,636,15,61,,
72,1,31,1,4,,,2,7647,636,18,35,,
